tahun;status;kdurus;nmurus;kdskpd;nmskpd;kdsubunit;nmsubunit;kdbidurus;nmbidurus;kdprog;nmprog;kdgiat;nmgiat;kdsubgiat;nmsubgiat;kdsdana;nmsdana;kdrek;nmrek;jml;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.03;Penyelenggaraan Sistem Informasi Kesehatan Secara Terintegrasi;1.02.02.2.03.0002;Pengelolaan Sistem Informasi Kesehatan;2.2.01.09.002.00033;DAK Non Fisik-Dana BOK-BOK Dinas-BOK Kabupaten/Kota;5.1.02.04.001.00001;Belanja Perjalanan Dinas Biasa;33930000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.03;Penyelenggaraan Sistem Informasi Kesehatan Secara Terintegrasi;1.02.02.2.03.0002;Pengelolaan Sistem Informasi Kesehatan;2.2.01.09.002.00033;DAK Non Fisik-Dana BOK-BOK Dinas-BOK Kabupaten/Kota;5.1.02.04.001.00005;Belanja Perjalanan Dinas Paket Meeting Luar Kota;45084000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.04;Penerbitan Izin Rumah Sakit Kelas C, D dan Fasilitas Pelayanan Kesehatan Tingkat Daerah Kabupaten/Kota;1.02.02.2.04.0001;Pengendalian dan Pengawasan serta Tindak Lanjut Pengawasan Perizinan Rumah Sakit Kelas C, D dan Fasilitas Pelayanan Kesehatan Lainnya;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.01.001.00024;Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor;100000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.04;Penerbitan Izin Rumah Sakit Kelas C, D dan Fasilitas Pelayanan Kesehatan Tingkat Daerah Kabupaten/Kota;1.02.02.2.04.0001;Pengendalian dan Pengawasan serta Tindak Lanjut Pengawasan Perizinan Rumah Sakit Kelas C, D dan Fasilitas Pelayanan Kesehatan Lainnya;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.01.001.00025;Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover;345000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.04;Penerbitan Izin Rumah Sakit Kelas C, D dan Fasilitas Pelayanan Kesehatan Tingkat Daerah Kabupaten/Kota;1.02.02.2.04.0001;Pengendalian dan Pengawasan serta Tindak Lanjut Pengawasan Perizinan Rumah Sakit Kelas C, D dan Fasilitas Pelayanan Kesehatan Lainnya;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.01.001.00029;Belanja Alat/Bahan untuk Kegiatan Kantor-Bahan Komputer;643800;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.04;Penerbitan Izin Rumah Sakit Kelas C, D dan Fasilitas Pelayanan Kesehatan Tingkat Daerah Kabupaten/Kota;1.02.02.2.04.0001;Pengendalian dan Pengawasan serta Tindak Lanjut Pengawasan Perizinan Rumah Sakit Kelas C, D dan Fasilitas Pelayanan Kesehatan Lainnya;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.04.001.00001;Belanja Perjalanan Dinas Biasa;5115000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.04;Penerbitan Izin Rumah Sakit Kelas C, D dan Fasilitas Pelayanan Kesehatan Tingkat Daerah Kabupaten/Kota;1.02.02.2.04.0001;Pengendalian dan Pengawasan serta Tindak Lanjut Pengawasan Perizinan Rumah Sakit Kelas C, D dan Fasilitas Pelayanan Kesehatan Lainnya;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.04.001.00003;Belanja Perjalanan Dinas Dalam Kota;4397500;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.04;Penerbitan Izin Rumah Sakit Kelas C, D dan Fasilitas Pelayanan Kesehatan Tingkat Daerah Kabupaten/Kota;1.02.02.2.04.0003;Peningkatan Mutu Pelayanan Fasilitas Kesehatan;2.2.02.01.001.00005;Pendapatan Bagi Hasil Pajak Rokok;5.1.02.01.001.00024;Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor;1105400;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.04;Penerbitan Izin Rumah Sakit Kelas C, D dan Fasilitas Pelayanan Kesehatan Tingkat Daerah Kabupaten/Kota;1.02.02.2.04.0003;Peningkatan Mutu Pelayanan Fasilitas Kesehatan;2.2.02.01.001.00005;Pendapatan Bagi Hasil Pajak Rokok;5.1.02.01.001.00025;Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover;1986000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.04;Penerbitan Izin Rumah Sakit Kelas C, D dan Fasilitas Pelayanan Kesehatan Tingkat Daerah Kabupaten/Kota;1.02.02.2.04.0003;Peningkatan Mutu Pelayanan Fasilitas Kesehatan;2.2.02.01.001.00005;Pendapatan Bagi Hasil Pajak Rokok;5.1.02.01.001.00029;Belanja Alat/Bahan untuk Kegiatan Kantor-Bahan Komputer;906000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.04;Penerbitan Izin Rumah Sakit Kelas C, D dan Fasilitas Pelayanan Kesehatan Tingkat Daerah Kabupaten/Kota;1.02.02.2.04.0003;Peningkatan Mutu Pelayanan Fasilitas Kesehatan;2.2.02.01.001.00005;Pendapatan Bagi Hasil Pajak Rokok;5.1.02.02.001.00003;Honorarium Narasumber atau Pembahas, Moderator, Pembawa Acara, dan Panitia;5400000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.04;Penerbitan Izin Rumah Sakit Kelas C, D dan Fasilitas Pelayanan Kesehatan Tingkat Daerah Kabupaten/Kota;1.02.02.2.04.0003;Peningkatan Mutu Pelayanan Fasilitas Kesehatan;2.2.02.01.001.00005;Pendapatan Bagi Hasil Pajak Rokok;5.1.02.02.001.00029;Belanja Jasa Tenaga Ahli;190000000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.04;Penerbitan Izin Rumah Sakit Kelas C, D dan Fasilitas Pelayanan Kesehatan Tingkat Daerah Kabupaten/Kota;1.02.02.2.04.0003;Peningkatan Mutu Pelayanan Fasilitas Kesehatan;2.2.02.01.001.00005;Pendapatan Bagi Hasil Pajak Rokok;5.1.02.04.001.00001;Belanja Perjalanan Dinas Biasa;7252500;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.04;Penerbitan Izin Rumah Sakit Kelas C, D dan Fasilitas Pelayanan Kesehatan Tingkat Daerah Kabupaten/Kota;1.02.02.2.04.0003;Peningkatan Mutu Pelayanan Fasilitas Kesehatan;2.2.02.01.001.00005;Pendapatan Bagi Hasil Pajak Rokok;5.1.02.04.001.00003;Belanja Perjalanan Dinas Dalam Kota;7640400;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.02;PROGRAM PEMENUHAN UPAYA KESEHATAN PERORANGAN DAN UPAYA KESEHATAN MASYARAKAT;1.02.02.2.04;Penerbitan Izin Rumah Sakit Kelas C, D dan Fasilitas Pelayanan Kesehatan Tingkat Daerah Kabupaten/Kota;1.02.02.2.04.0003;Peningkatan Mutu Pelayanan Fasilitas Kesehatan;2.2.02.01.001.00005;Pendapatan Bagi Hasil Pajak Rokok;5.1.02.04.001.00004;Belanja Perjalanan Dinas Paket Meeting Dalam Kota;9000000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.03;PROGRAM PENINGKATAN KAPASITAS SUMBER DAYA MANUSIA KESEHATAN;1.02.03.2.01;Pemberian Izin Praktik Tenaga Kesehatan di Wilayah Kabupaten/Kota;1.02.03.2.01.0001;Pengendalian Perizinan Praktik Tenaga Kesehatan;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.04.001.00003;Belanja Perjalanan Dinas Dalam Kota;5964000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.03;PROGRAM PENINGKATAN KAPASITAS SUMBER DAYA MANUSIA KESEHATAN;1.02.03.2.01;Pemberian Izin Praktik Tenaga Kesehatan di Wilayah Kabupaten/Kota;1.02.03.2.01.0002;Pembinaan dan Pengawasan Tenaga Kesehatan serta Tindak Lanjut Perizinan Praktik Tenaga Kesehatan;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.01.001.00024;Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor;88000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.03;PROGRAM PENINGKATAN KAPASITAS SUMBER DAYA MANUSIA KESEHATAN;1.02.03.2.01;Pemberian Izin Praktik Tenaga Kesehatan di Wilayah Kabupaten/Kota;1.02.03.2.01.0002;Pembinaan dan Pengawasan Tenaga Kesehatan serta Tindak Lanjut Perizinan Praktik Tenaga Kesehatan;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.04.001.00003;Belanja Perjalanan Dinas Dalam Kota;3752000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.03;PROGRAM PENINGKATAN KAPASITAS SUMBER DAYA MANUSIA KESEHATAN;1.02.03.2.02;Perencanaan Kebutuhan dan Pendayagunaan Sumber Daya Manusia Kesehatan untuk UKP dan UKM di Wilayah Kabupaten/Kota;1.02.03.2.02.0001;Perencanaan dan Distribusi serta Pemerataan Sumber Daya Manusia Kesehatan;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.04.001.00001;Belanja Perjalanan Dinas Biasa;17210000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.03;PROGRAM PENINGKATAN KAPASITAS SUMBER DAYA MANUSIA KESEHATAN;1.02.03.2.02;Perencanaan Kebutuhan dan Pendayagunaan Sumber Daya Manusia Kesehatan untuk UKP dan UKM di Wilayah Kabupaten/Kota;1.02.03.2.02.0001;Perencanaan dan Distribusi serta Pemerataan Sumber Daya Manusia Kesehatan;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.04.001.00003;Belanja Perjalanan Dinas Dalam Kota;889000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.03;PROGRAM PENINGKATAN KAPASITAS SUMBER DAYA MANUSIA KESEHATAN;1.02.03.2.02;Perencanaan Kebutuhan dan Pendayagunaan Sumber Daya Manusia Kesehatan untuk UKP dan UKM di Wilayah Kabupaten/Kota;1.02.03.2.02.0003;Pembinaan dan Pengawasan Sumber Daya Manusia Kesehatan;2.2.01.09.002.00011;DAK Non Fisik-BOKKB-BOK;5.1.02.01.001.00052;Belanja Makanan dan Minuman Rapat;1950000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.03;PROGRAM PENINGKATAN KAPASITAS SUMBER DAYA MANUSIA KESEHATAN;1.02.03.2.02;Perencanaan Kebutuhan dan Pendayagunaan Sumber Daya Manusia Kesehatan untuk UKP dan UKM di Wilayah Kabupaten/Kota;1.02.03.2.02.0003;Pembinaan dan Pengawasan Sumber Daya Manusia Kesehatan;2.2.01.09.002.00011;DAK Non Fisik-BOKKB-BOK;5.1.02.02.001.00003;Honorarium Narasumber atau Pembahas, Moderator, Pembawa Acara, dan Panitia;18900000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.03;PROGRAM PENINGKATAN KAPASITAS SUMBER DAYA MANUSIA KESEHATAN;1.02.03.2.02;Perencanaan Kebutuhan dan Pendayagunaan Sumber Daya Manusia Kesehatan untuk UKP dan UKM di Wilayah Kabupaten/Kota;1.02.03.2.02.0003;Pembinaan dan Pengawasan Sumber Daya Manusia Kesehatan;2.2.01.09.002.00011;DAK Non Fisik-BOKKB-BOK;5.1.02.04.001.00001;Belanja Perjalanan Dinas Biasa;34510000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.03;PROGRAM PENINGKATAN KAPASITAS SUMBER DAYA MANUSIA KESEHATAN;1.02.03.2.02;Perencanaan Kebutuhan dan Pendayagunaan Sumber Daya Manusia Kesehatan untuk UKP dan UKM di Wilayah Kabupaten/Kota;1.02.03.2.02.0003;Pembinaan dan Pengawasan Sumber Daya Manusia Kesehatan;2.2.01.09.002.00011;DAK Non Fisik-BOKKB-BOK;5.1.02.04.001.00003;Belanja Perjalanan Dinas Dalam Kota;23600000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.03;PROGRAM PENINGKATAN KAPASITAS SUMBER DAYA MANUSIA KESEHATAN;1.02.03.2.02;Perencanaan Kebutuhan dan Pendayagunaan Sumber Daya Manusia Kesehatan untuk UKP dan UKM di Wilayah Kabupaten/Kota;1.02.03.2.02.0003;Pembinaan dan Pengawasan Sumber Daya Manusia Kesehatan;2.2.01.09.002.00011;DAK Non Fisik-BOKKB-BOK;5.1.02.04.001.00004;Belanja Perjalanan Dinas Paket Meeting Dalam Kota;60760000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.03;PROGRAM PENINGKATAN KAPASITAS SUMBER DAYA MANUSIA KESEHATAN;1.02.03.2.02;Perencanaan Kebutuhan dan Pendayagunaan Sumber Daya Manusia Kesehatan untuk UKP dan UKM di Wilayah Kabupaten/Kota;1.02.03.2.02.0003;Pembinaan dan Pengawasan Sumber Daya Manusia Kesehatan;2.2.01.09.002.00011;DAK Non Fisik-BOKKB-BOK;5.1.02.04.001.00005;Belanja Perjalanan Dinas Paket Meeting Luar Kota;86190000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.03;PROGRAM PENINGKATAN KAPASITAS SUMBER DAYA MANUSIA KESEHATAN;1.02.03.2.03;Pengembangan Mutu dan Peningkatan Kompetensi Teknis Sumber Daya Manusia Kesehatan Tingkat Daerah Kabupaten/Kota;1.02.03.2.03.0001;Pengembangan Mutu dan Peningkatan Kompetensi Teknis Sumber Daya Manusia Kesehatan Tingkat Daerah Kabupaten/Kota;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.01.001.00024;Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor;3819700;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.03;PROGRAM PENINGKATAN KAPASITAS SUMBER DAYA MANUSIA KESEHATAN;1.02.03.2.03;Pengembangan Mutu dan Peningkatan Kompetensi Teknis Sumber Daya Manusia Kesehatan Tingkat Daerah Kabupaten/Kota;1.02.03.2.03.0001;Pengembangan Mutu dan Peningkatan Kompetensi Teknis Sumber Daya Manusia Kesehatan Tingkat Daerah Kabupaten/Kota;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.01.001.00025;Belanja Alat/Bahan untuk Kegiatan Kantor- Kertas dan Cover;4069800;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.03;PROGRAM PENINGKATAN KAPASITAS SUMBER DAYA MANUSIA KESEHATAN;1.02.03.2.03;Pengembangan Mutu dan Peningkatan Kompetensi Teknis Sumber Daya Manusia Kesehatan Tingkat Daerah Kabupaten/Kota;1.02.03.2.03.0001;Pengembangan Mutu dan Peningkatan Kompetensi Teknis Sumber Daya Manusia Kesehatan Tingkat Daerah Kabupaten/Kota;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.01.001.00029;Belanja Alat/Bahan untuk Kegiatan Kantor-Bahan Komputer;4320000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.03;PROGRAM PENINGKATAN KAPASITAS SUMBER DAYA MANUSIA KESEHATAN;1.02.03.2.03;Pengembangan Mutu dan Peningkatan Kompetensi Teknis Sumber Daya Manusia Kesehatan Tingkat Daerah Kabupaten/Kota;1.02.03.2.03.0001;Pengembangan Mutu dan Peningkatan Kompetensi Teknis Sumber Daya Manusia Kesehatan Tingkat Daerah Kabupaten/Kota;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.01.001.00052;Belanja Makanan dan Minuman Rapat;1512000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.03;PROGRAM PENINGKATAN KAPASITAS SUMBER DAYA MANUSIA KESEHATAN;1.02.03.2.03;Pengembangan Mutu dan Peningkatan Kompetensi Teknis Sumber Daya Manusia Kesehatan Tingkat Daerah Kabupaten/Kota;1.02.03.2.03.0001;Pengembangan Mutu dan Peningkatan Kompetensi Teknis Sumber Daya Manusia Kesehatan Tingkat Daerah Kabupaten/Kota;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.04.001.00001;Belanja Perjalanan Dinas Biasa;27125000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.03;PROGRAM PENINGKATAN KAPASITAS SUMBER DAYA MANUSIA KESEHATAN;1.02.03.2.03;Pengembangan Mutu dan Peningkatan Kompetensi Teknis Sumber Daya Manusia Kesehatan Tingkat Daerah Kabupaten/Kota;1.02.03.2.03.0001;Pengembangan Mutu dan Peningkatan Kompetensi Teknis Sumber Daya Manusia Kesehatan Tingkat Daerah Kabupaten/Kota;1.2.01.08;Dana Alokasi Umum (DAU);5.1.02.04.001.00003;Belanja Perjalanan Dinas Dalam Kota;12411000;
 2026;APBD;1;URUSAN PEMERINTAHAN WAJIB YANG BERKAITAN DENGAN PELAYANAN DASAR;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02.0.00.0.00.01.0000;DINAS KESEHATAN;1.02;URUSAN PEMERINTAHAN BIDANG KESEHATAN;1.02.03;PROGRAM PENINGKATAN KAPASITAS SUMBER DAYA MANUSIA KESEHATAN;1.02.03.2.03;Pengembangan Mutu dan Peningkatan Kompetensi Teknis Sumber Daya Manusia Kesehatan Tingkat Daerah Kabupaten/Kota;1.02.03.2.03.0001;Pengembangan Mutu dan Peningkatan Kompetensi Teknis Sumber Daya Manusia Kesehatan Tingkat Daerah Kabupaten/Kota;2.2.01.09.002.00011;DAK Non Fisik-BOKKB-BOK;5.1.02.02.001.00003;Honorarium Narasumber atau Pembahas, Moderator, Pembawa Acara, dan Panitia;4000000;
